action_name,normalized_world_name,bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,execution_time_s,failure_count,failure_reasons,bowl_name,knowledge_motion,knowledge_mixing_tool,target_name,spawn_pose_xyz
cut,apartment,bread_0013,bread_cutting,16e7c32d-3f37-491d-9824-2dd98ee99653,bread_0013,702921852,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,4.944807,3.644057,0.742643,map,0.0,0.0,0.0,0.0,,,,4.944807,3.644057,0.742643,0.0,0.0,-0.437173,0.899377,0.0,-0.0,-0.904907,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.617759,-0.786368,0.0,-0.904907,saw,0.03,4,13,56.2788,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00193m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00575m over 25 ticks).",,,,,
cut,apartment,bread_0014,bread_cutting,16e7c32d-3f37-491d-9824-2dd98ee99653,bread_0014,702921852,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,4.963712,4.136868,0.742643,map,0.0,0.0,0.0,0.0,,,,4.963712,4.136868,0.742643,0.0,0.0,0.936492,0.350688,0.0,-0.0,2.424981,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.754036,0.656833,0.0,2.424981,saw,0.03,4,13,77.9204,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00255m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00565m over 25 ticks).",,,,,
cut,apartment,bread_0015,bread_cutting,16e7c32d-3f37-491d-9824-2dd98ee99653,bread_0015,702921852,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,4.853642,4.568967,0.742643,map,0.0,0.0,0.0,0.0,,,,4.853642,4.568967,0.742643,0.0,0.0,-0.69625,0.717799,0.0,-0.0,-1.540321,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.030471,-0.999536,0.0,-1.540321,saw,0.03,4,13,53.97,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01016m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01595m over 25 ticks).",,,,,
cut,apartment,bread_0016,bread_cutting,16e7c32d-3f37-491d-9824-2dd98ee99653,bread_0016,702921852,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,5.178216,3.798871,0.742643,map,0.0,0.0,0.0,0.0,,,,5.178216,3.798871,0.742643,0.0,0.0,0.495207,0.868775,0.0,-0.0,1.036147,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.509539,0.860447,0.0,1.036147,saw,0.03,4,13,58.9627,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00496m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.01691m over 25 ticks).",,,,,
cut,apartment,bread_0017,bread_cutting,16e7c32d-3f37-491d-9824-2dd98ee99653,bread_0017,702921852,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,5.160958,4.500544,0.742643,map,0.0,0.0,0.0,0.0,,,,5.160958,4.500544,0.742643,0.0,0.0,-0.633454,0.77378,0.0,-0.0,-1.372018,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.197472,-0.980309,0.0,-1.372018,saw,0.03,4,13,86.3433,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=wiggle, max link displacement 0.00553m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00311m over 25 ticks).",,,,,
cut,apartment,bread_0001,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0001,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,armar7,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.755256,3.854784,0.966814,map,0.0,0.0,0.0,0.0,,,,2.755256,3.854784,0.966814,0.0,0.0,-0.528817,0.848736,0.0,-0.0,-1.114411,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,0.440706,-0.897651,0.0,-1.114411,saw,0.03,4,13,40.2537,0,,,,,,
cut,apartment,bread_0002,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0002,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.833502,1.826431,0.966814,map,0.0,0.0,0.0,0.0,,,,2.833502,1.826431,0.966814,0.0,0.0,0.999778,0.02107,0.0,-0.0,3.09945,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.999112,0.042131,0.0,3.09945,saw,0.03,4,13,59.9493,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=wiggle, max link displacement 0.00982m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00551m over 25 ticks).",,,,,
cut,apartment,bread_0003,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0003,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.887536,3.299543,0.966814,map,0.0,0.0,0.0,0.0,,,,2.887536,3.299543,0.966814,0.0,0.0,-0.72161,0.692299,0.0,-0.0,-1.612251,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.041443,-0.999141,0.0,-1.612251,saw,0.03,4,13,54.0754,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00259m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00705m over 25 ticks).",,,,,
cut,apartment,bread_0004,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0004,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.691549,2.375244,0.966814,map,0.0,0.0,0.0,0.0,,,,2.691549,2.375244,0.966814,0.0,0.0,-0.15046,0.988616,0.0,-0.0,-0.302068,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.954723,-0.297495,0.0,-0.302068,saw,0.03,4,13,71.1538,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00429m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00622m over 25 ticks).",,,,,
cut,apartment,bread_0005,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0005,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.889753,2.835841,0.966814,map,0.0,0.0,0.0,0.0,,,,2.889753,2.835841,0.966814,0.0,0.0,0.347674,0.937616,0.0,-0.0,0.710178,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.758246,0.651969,0.0,0.710178,saw,0.03,4,13,56.6859,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00411m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00702m over 25 ticks).",,,,,
cut,apartment,bread_0006,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0006,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.559721,3.067711,0.966814,map,0.0,0.0,0.0,0.0,,,,2.559721,3.067711,0.966814,0.0,0.0,-0.400436,0.916325,0.0,-0.0,-0.823984,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.679303,-0.733858,0.0,-0.823984,saw,0.03,4,13,89.5381,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=wiggle, max link displacement 0.00247m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00658m over 25 ticks).",,,,,
cut,apartment,bread_0007,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0007,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,armar7,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.994161,2.343049,0.966814,map,0.0,0.0,0.0,0.0,,,,2.994161,2.343049,0.966814,0.0,0.0,-0.006748,0.999977,0.0,-0.0,-0.013496,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.999909,-0.013496,0.0,-0.013496,saw,0.03,4,13,23.6446,0,,,,,,
cut,apartment,bread_0008,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0008,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,armar7,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.513605,1.413542,0.966814,map,0.0,0.0,0.0,0.0,,,,2.513605,1.413542,0.966814,0.0,0.0,0.157523,0.987515,0.0,-0.0,0.316364,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.950373,0.311113,0.0,0.316364,saw,0.03,4,13,28.3393,0,,,,,,
cut,apartment,bread_0009,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0009,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,armar7,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.908396,1.373886,0.966814,map,0.0,0.0,0.0,0.0,,,,2.908396,1.373886,0.966814,0.0,0.0,0.224037,0.974581,0.0,-0.0,0.451911,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.899614,0.436685,0.0,0.451911,saw,0.03,4,13,57.2108,0,,,,,,
cut,apartment,bread_0010,bread_cutting,62b5ffa8-0d9c-4886-b4d9-d436f4943ada,bread_0010,1041860388,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,2,0,1,True,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.546513,2.123119,0.966814,map,0.0,0.0,0.0,0.0,,,,2.546513,2.123119,0.966814,0.0,0.0,0.929184,0.369617,0.0,-0.0,2.384398,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.726766,0.686885,0.0,2.384398,saw,0.03,4,13,81.5026,1,"RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00159m over 25 ticks).",,,,,
